age,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,treat,id
46,10,0,0,1,1,20944.5625,21338.85546875,21131.490234375,0,0,0,2296
53,8,0,0,1,1,20964.154296875,22033.5,23195.873046875,0,0,0,2297
25,10,0,0,1,1,20964.154296875,23632.2578125,23495.853515625,0,0,0,2298
44,10,1,0,1,1,20993.544921875,19190.46875,25068.154296875,0,0,0,2299
44,10,1,0,1,1,20993.544921875,19190.46875,25068.154296875,0,0,0,2300
37,8,0,0,1,1,21481.400390625,14322.5810546875,23643.625,0,0,0,2301
34,10,1,0,1,1,21551.935546875,10083.0966796875,18471.58203125,0,0,0,2302
46,11,0,0,1,1,21551.935546875,16112.9033203125,13299.5390625,0,0,0,2303
48,6,1,0,1,1,21551.935546875,16112.9033203125,17732.71875,0,0,0,2304
42,10,0,0,1,1,21551.935546875,18798.38671875,22165.8984375,0,0,0,2305
55,10,0,0,1,1,21551.935546875,19693.548828125,14777.265625,0,0,0,2306
39,9,0,0,1,1,21551.935546875,19693.548828125,20688.171875,0,0,0,2307
41,10,1,0,1,1,21551.935546875,20767.7421875,25121.3515625,0,0,0,2308
33,8,1,0,1,1,21551.935546875,22379.03125,27485.71484375,0,0,0,2309
22,10,1,0,1,1,21551.935546875,25064.515625,31032.2578125,0,0,0,2310
25,8,0,0,1,1,21551.935546875,25959.677734375,25121.3515625,0,0,0,2311
54,9,1,0,0,1,21551.935546875,30435.484375,33987.7109375,0,0,0,2312
49,8,0,0,0,1,21551.935546875,36316.6953125,44331.796875,0,0,0,2313
35,10,0,0,1,1,21583.283203125,23847.09765625,22756.98828125,0,0,0,2314
43,9,0,0,1,1,21630.3046875,11565.484375,11821.8134765625,0,0,0,2315
39,7,0,0,1,1,21712.595703125,24065.515625,23643.625,0,0,0,2316
47,10,0,1,1,1,21943.787109375,18977.419921875,19210.4453125,0,0,0,2317
51,10,0,0,1,1,21943.787109375,23274.193359375,25860.21484375,0,0,0,2318
51,10,0,0,1,1,21943.787109375,23274.193359375,25860.21484375,0,0,0,2319
49,5,0,1,1,1,22041.751953125,23274.193359375,20392.626953125,0,0,0,2320
48,11,0,0,1,1,22178.900390625,19693.548828125,16254.9921875,0,0,0,2321
48,11,0,0,1,1,22178.900390625,19693.548828125,16254.9921875,0,0,0,2322
30,10,1,0,1,1,22335.642578125,0,121173.578125,0,1,0,2323
31,9,0,0,1,1,22531.568359375,21483.87109375,0,0,0,0,2324
28,9,0,0,1,1,22727.494140625,20767.7421875,22904.76171875,0,0,0,2325
49,10,0,0,1,1,22727.494140625,23095.16015625,24086.943359375,0,0,0,2326
48,10,0,0,1,1,22727.494140625,26854.83984375,27042.396484375,0,0,0,2327
49,9,0,0,1,1,22727.494140625,30435.484375,29554.53125,0,0,0,2328
49,4,1,0,1,1,22968.484375,28645.16015625,22165.8984375,0,0,0,2329
32,10,0,0,1,1,23025.302734375,21483.87109375,33987.7109375,0,0,0,2330
30,11,0,0,1,1,23119.34765625,20051.61328125,22018.126953125,0,0,0,2331
47,10,0,0,1,1,23236.904296875,17903.2265625,35364.953125,0,0,0,2332
31,10,0,0,1,1,23315.275390625,2467.064453125,15220.583984375,0,0,0,2333
48,10,0,0,1,1,23511.201171875,2864.51611328125,0,0,0,0,2334
28,11,0,0,1,1,23511.201171875,5370.9677734375,21796.466796875,0,0,0,2335
33,10,1,0,1,1,23511.201171875,12532.2578125,18471.58203125,0,0,0,2336
52,8,1,0,0,1,23511.201171875,15217.7421875,7093.08740234375,0,0,0,2337
53,5,0,0,1,1,23511.201171875,17903.2265625,20215.30078125,0,0,0,2338
42,6,0,0,1,1,23511.201171875,17903.2265625,23643.625,0,0,0,2339
42,6,0,0,1,1,23511.201171875,17903.2265625,23643.625,0,0,0,2340
42,6,0,0,1,1,23511.201171875,17903.2265625,23643.625,0,0,0,2341
42,8,0,0,1,1,23511.201171875,18798.38671875,26569.5234375,0,0,0,2342
30,9,0,0,1,1,23511.201171875,19441.11328125,26599.078125,0,0,0,2343
36,7,1,0,1,1,23511.201171875,21483.87109375,13299.5390625,0,0,0,2344
54,8,0,0,1,1,23511.201171875,21483.87109375,19210.4453125,0,0,0,2345
42,9,0,0,1,1,23511.201171875,21841.935546875,26303.533203125,0,0,0,2346
51,8,1,0,1,1,23511.201171875,23274.193359375,23643.625,0,0,0,2347
24,10,0,0,1,1,23511.201171875,25062.7265625,29678.66015625,0,0,0,2348
23,10,0,0,1,1,23511.201171875,25064.515625,25121.3515625,0,0,0,2349
50,8,0,0,1,1,23511.201171875,25243.548828125,26155.759765625,0,0,0,2350
51,11,0,0,1,1,23511.201171875,25780.64453125,27190.169921875,0,0,0,2351
51,8,0,0,1,1,23511.201171875,26407.2578125,22165.8984375,0,0,0,2352
51,8,0,0,1,1,23511.201171875,27019.548828125,27337.94140625,0,0,0,2353
30,10,0,0,1,1,23511.201171875,28645.16015625,28047.25,0,0,0,2354
52,11,0,0,1,1,23568.01953125,0,0,0,1,0,2355
50,8,1,0,1,1,23707.12890625,28913.7109375,31032.2578125,0,0,0,2356
29,10,0,0,1,1,23711.046875,26854.83984375,13299.5390625,0,0,0,2357
48,9,0,0,1,1,23859.951171875,25064.515625,26968.509765625,0,0,0,2358
30,9,0,0,1,1,23903.0546875,23900.806640625,23791.3984375,0,0,0,2359
37,8,0,0,1,1,24098.982421875,22823.03125,23145.630859375,0,0,0,2360
28,11,0,0,1,1,24098.982421875,24169.35546875,35465.4375,0,0,0,2361
44,11,1,0,1,1,24294.908203125,35806.453125,29554.53125,0,0,0,2362
44,11,1,0,1,1,24294.908203125,35806.453125,29554.53125,0,0,0,2363
54,3,0,0,1,1,24530.01953125,19514.515625,30549.041015625,0,0,0,2364
52,9,0,0,1,1,24627.984375,25064.515625,19210.4453125,0,0,0,2365
35,9,1,0,1,1,24686.76171875,16829.03125,20392.626953125,0,0,0,2366
32,10,0,0,1,1,24686.76171875,27033.87109375,22904.76171875,0,0,0,2367
47,7,0,0,1,1,24784.724609375,23811.2890625,25860.21484375,0,0,0,2368
30,11,0,0,1,1,24882.6875,26854.83984375,33248.84765625,0,0,0,2369
49,6,0,0,1,1,25274.54296875,21841.935546875,29111.21484375,0,0,0,2370
48,8,0,0,1,1,25470.46875,0,13299.5390625,0,1,0,2371
32,9,0,0,1,1,25470.46875,1432.258056640625,24803.640625,0,0,0,2372
44,6,0,0,1,1,25470.46875,7619.61279296875,11821.8134765625,0,0,0,2373
48,8,0,1,1,1,25470.46875,16112.9033203125,23643.625,0,0,0,2374
52,7,1,0,0,1,25470.46875,17903.2265625,25121.3515625,0,0,0,2375
49,11,0,0,1,1,25470.46875,19693.548828125,481.7388610839844,0,0,0,2376
38,9,0,0,1,1,25470.46875,21483.87109375,47287.25,0,0,0,2377
46,8,1,0,1,1,25470.46875,21483.87109375,11390.31640625,0,0,0,2378
40,8,0,0,1,1,25470.46875,21483.87109375,16254.9921875,0,0,0,2379
44,3,1,0,1,1,25470.46875,21483.87109375,26599.078125,0,0,0,2380
40,10,1,0,0,1,25470.46875,23274.193359375,20688.171875,0,0,0,2381
26,8,1,0,1,1,25470.46875,23274.193359375,23643.625,0,0,0,2382
49,11,0,0,1,1,25470.46875,25064.515625,25121.3515625,0,0,0,2383
51,11,0,0,1,1,25470.46875,25064.515625,26599.078125,0,0,0,2384
44,8,0,0,1,1,25470.46875,26854.83984375,25860.21484375,0,0,0,2385
47,8,0,0,1,1,25707.5390625,25064.515625,19062.673828125,0,0,0,2386
49,8,0,0,1,1,25862.322265625,22916.12890625,16254.9921875,0,0,0,2387
40,8,0,0,1,1,25862.322265625,26138.7109375,26155.759765625,0,0,0,2388
48,10,0,0,0,1,26058.248046875,26854.83984375,33043.4453125,0,0,0,2389
35,9,1,0,1,1,26134.66015625,24169.35546875,26599.078125,0,0,0,2390
44,6,0,1,1,1,26450.1015625,3580.645263671875,0,0,0,0,2391
42,11,0,0,1,1,26450.1015625,22379.03125,23327.392578125,0,0,0,2392
31,8,0,0,1,1,26450.1015625,32225.806640625,26953.732421875,0,0,0,2393
46,11,0,0,1,1,26841.955078125,29361.2890625,36943.1640625,0,0,0,2394
51,10,1,0,1,1,27037.8828125,21483.87109375,26894.623046875,0,0,0,2395
50,8,0,0,0,1,27084.904296875,21125.806640625,26599.078125,0,0,0,2396
46,11,0,0,1,1,27429.734375,9846.7744140625,16993.85546875,0,0,0,2397
51,10,1,0,1,1,27429.734375,25064.515625,24382.48828125,0,0,0,2398
41,7,1,0,1,1,27429.734375,26708.03125,14777.265625,0,0,0,2399
39,8,1,0,1,1,27429.734375,26854.83984375,28076.8046875,0,0,0,2400
48,10,1,0,1,1,27429.734375,30435.484375,29554.53125,0,0,0,2401
48,10,1,0,1,1,27429.734375,30435.484375,29554.53125,0,0,0,2402
50,10,0,0,1,1,27429.734375,32225.806640625,33987.7109375,0,0,0,2403
49,6,1,0,1,1,27429.734375,34016.12890625,32509.984375,0,0,0,2404
49,8,0,0,1,1,27482.634765625,25064.515625,27337.94140625,0,0,0,2405
47,7,0,0,1,1,27821.58984375,27929.03125,28925.01953125,0,0,0,2406
42,9,0,0,1,1,28017.515625,23453.2265625,26377.419921875,0,0,0,2407
42,9,0,0,1,1,28017.515625,23453.2265625,26377.419921875,0,0,0,2408
45,10,0,0,1,1,28017.515625,32225.806640625,36943.1640625,0,0,0,2409
55,10,0,0,1,1,28330.998046875,28602.193359375,28815.66796875,0,0,0,2410
40,11,0,0,1,1,28409.369140625,12532.2578125,13299.5390625,0,0,0,2411
48,8,0,0,1,1,28409.369140625,26317.7421875,28076.8046875,0,0,0,2412
36,10,0,1,1,1,28409.369140625,28645.16015625,39159.75390625,0,0,0,2413
46,9,1,0,1,1,28605.294921875,32225.806640625,41376.34375,0,0,0,2414
46,10,0,0,1,1,28765.955078125,19514.515625,25676.9765625,0,0,0,2415
45,9,1,0,1,1,28863.919921875,26854.83984375,36943.1640625,0,0,0,2416
49,7,0,0,1,1,29247.935546875,20767.7421875,21341.326171875,0,0,0,2417
37,10,0,0,1,1,29369.408203125,27750,39898.6171875,0,0,0,2418
48,9,0,0,1,1,29389.001953125,19693.548828125,23052.53515625,0,0,0,2419
37,11,1,0,1,1,29389.001953125,21483.87109375,13063.1025390625,0,0,0,2420
28,10,0,0,1,1,29389.001953125,23274.193359375,22904.76171875,0,0,0,2421
36,11,1,0,0,1,29389.001953125,25982.951171875,45809.5234375,0,0,0,2422
40,11,0,0,1,1,29389.001953125,26407.2578125,31032.2578125,0,0,0,2423
44,10,0,0,1,1,29389.001953125,26854.83984375,23643.625,0,0,0,2424
47,10,1,0,1,1,29389.001953125,26854.83984375,0,0,0,0,2425
47,10,1,0,1,1,29389.001953125,26854.83984375,0,0,0,0,2426
30,11,0,1,1,1,29389.001953125,26854.83984375,36943.1640625,0,0,0,2427
33,10,0,0,1,1,29389.001953125,28645.16015625,36499.84765625,0,0,0,2428
48,9,0,0,1,1,29389.001953125,32225.806640625,31032.2578125,0,0,0,2429
19,11,1,0,0,1,29725.99609375,8806.5966796875,9457.4501953125,0,0,0,2430
38,9,0,0,1,1,29976.78125,25064.515625,47287.25,0,0,0,2431
42,9,0,0,0,1,30368.634765625,19693.548828125,35465.4375,0,0,0,2432
32,10,1,0,1,1,30930.9453125,35806.453125,38125.34765625,0,0,0,2433
55,11,0,0,1,1,31048.501953125,31053.14453125,28076.8046875,0,0,0,2434
37,11,0,0,1,1,31250.3046875,26854.83984375,36943.1640625,0,0,0,2435
21,10,0,0,1,1,31348.26953125,10741.9345703125,44331.796875,0,0,0,2436
51,11,1,0,1,1,31348.26953125,21483.87109375,26007.98828125,0,0,0,2437
42,6,1,0,1,1,31348.26953125,28645.16015625,20688.171875,0,0,0,2438
42,5,1,0,1,1,31348.26953125,32225.806640625,23643.625,0,0,0,2439
52,11,0,0,1,1,31348.26953125,33120.96875,28076.8046875,0,0,0,2440
45,5,0,0,1,1,31348.26953125,37596.7734375,31477.0546875,0,0,0,2441
49,8,0,0,1,1,31348.26953125,37596.7734375,38420.890625,0,0,0,2442
48,8,0,0,1,1,31510.888671875,35795.7109375,28076.8046875,0,0,0,2443
48,8,0,0,1,1,31510.888671875,35795.7109375,28076.8046875,0,0,0,2444
55,7,1,0,1,1,32504.236328125,26854.83984375,31918.89453125,0,0,0,2445
55,7,1,0,1,1,32504.236328125,26854.83984375,31918.89453125,0,0,0,2446
47,11,0,0,1,1,32719.755859375,30435.484375,36943.1640625,0,0,0,2447
51,8,0,0,1,1,33111.609375,27750,32362.212890625,0,0,0,2448
54,11,0,0,1,1,33158.6328125,32225.806640625,36943.1640625,0,0,0,2449
42,9,0,0,1,1,33221.328125,32225.806640625,33987.7109375,0,0,0,2450
42,9,0,0,1,1,33221.328125,32225.806640625,33987.7109375,0,0,0,2451
51,8,1,0,1,1,33299.69921875,25064.515625,25121.3515625,0,0,0,2452
55,2,1,0,1,1,33307.53515625,20946.7734375,28076.8046875,0,0,0,2453
32,10,0,0,1,1,33307.53515625,25064.515625,29554.53125,0,0,0,2454
38,8,0,0,1,1,33307.53515625,35448.38671875,33987.7109375,0,0,0,2455
42,11,0,0,1,1,33307.53515625,44758.06640625,54675.8828125,0,0,0,2456
49,8,0,0,1,1,33699.390625,28645.16015625,2955.453125,0,0,0,2457
35,7,0,0,1,1,34091.2421875,28287.09765625,25121.3515625,0,0,0,2458
46,11,0,0,1,1,34287.16796875,30077.419921875,39898.6171875,0,0,0,2459
46,11,0,0,1,1,34287.16796875,30077.419921875,39898.6171875,0,0,0,2460
31,11,0,0,1,1,34483.09765625,35806.453125,36943.1640625,0,0,0,2461
52,10,0,0,1,1,35266.80078125,17187.09765625,39159.75390625,0,0,0,2462
51,8,1,0,1,1,35266.80078125,25064.515625,1182.1812744140625,0,0,0,2463
51,9,0,0,0,1,35266.80078125,32225.806640625,39898.6171875,0,0,0,2464
52,8,1,0,1,1,35266.80078125,33120.96875,44147.08203125,0,0,0,2465
49,6,0,0,1,1,35266.80078125,33120.96875,26894.623046875,0,0,0,2466
48,10,0,0,1,1,35266.80078125,34911.2890625,38568.6640625,0,0,0,2467
31,10,0,0,1,1,35266.80078125,35806.453125,44331.796875,0,0,0,2468
42,11,0,0,1,1,35266.80078125,44758.06640625,38420.890625,0,0,0,2469
50,11,0,0,1,1,36205.2890625,38563.546875,31032.2578125,0,0,0,2470
50,11,0,0,1,1,36205.2890625,38563.546875,31032.2578125,0,0,0,2471
37,10,0,0,1,1,36246.4375,17545.16015625,17732.71875,0,0,0,2472
37,10,0,0,1,1,36246.4375,17545.16015625,17732.71875,0,0,0,2473
55,11,0,0,1,1,36638.2890625,37417.7421875,32177.49609375,0,0,0,2474
50,11,0,0,1,1,36677.4765625,46548.38671875,47287.25,0,0,0,2475
41,8,1,0,1,1,36691.1875,32888.2265625,42262.98046875,0,0,0,2476
49,8,0,0,1,1,37226.0703125,14322.5810546875,23643.625,0,0,0,2477
48,8,1,0,1,1,37226.0703125,26854.83984375,30569.73046875,0,0,0,2478
48,8,1,0,1,1,37226.0703125,26854.83984375,30569.73046875,0,0,0,2479
48,6,0,1,1,1,38670.05078125,42967.7421875,36943.1640625,0,0,0,2480
48,6,0,1,1,1,38670.05078125,42967.7421875,36943.1640625,0,0,0,2481
46,11,0,0,1,1,39185.3359375,39387.09765625,35465.4375,0,0,0,2482
29,10,0,0,1,1,41144.6015625,8951.61328125,31032.2578125,0,0,0,2483
55,8,0,0,1,1,43025.5,37972.7421875,51580.046875,0,0,0,2484
32,10,0,0,1,1,43103.87109375,39387.09765625,36943.1640625,0,0,0,2485
47,8,0,0,1,1,44667.36328125,33837.09765625,38568.6640625,0,0,0,2486
32,8,0,0,1,1,47022.40234375,67137.09375,59109.0625,0,0,0,2487
47,10,0,0,1,1,48197.96484375,47968.11328125,55710.29296875,0,0,0,2488
54,0,0,1,1,1,49228.5390625,44220.96875,20540.3984375,0,0,0,2489
40,8,0,0,1,1,50940.9375,55500,53198.15625,0,0,0,2490
